NZr,NZc,Tr,Tc,Accuracy (%),MSE,Nsteps,Compressed Memory Footprint (byte),Nops,Ncycles,CTC (Ops/byte),CP (GOps/s),AttPerf (GOps/s),Execution Time (s),DSP Usage,Simulated Ncycles,Simulated Execution Time (s),BRAM Usage
16,3,4,64,85.55,0.005531550161262,9,32478.75,16128,576,0.4602903927794228,4.2,4.2,3.84e-06,680,548,3.6533333333333332e-06,136
4,56,8,2,85.55,0.0059884829222158,17,33320.0,16320,952,0.45484949832775917,2.5714285714285716,2.5714285714285716,6.346666666666666e-06,100,976,6.5066666666666665e-06,20
4,64,8,2,85.61999999999999,0.0059661492909234,16,33408.0,16384,1024,0.4555160142348754,2.4,2.4,6.826666666666667e-06,100,1047,6.98e-06,20
4,72,8,2,85.58,0.0059740678401321,15,33240.0,16320,1080,0.4558659217877095,2.2666666666666666,2.2666666666666666,7.2e-06,100,1102,7.346666666666667e-06,20
4,80,8,2,85.39999999999999,0.0059160252612712,15,35160.0,17280,1200,0.45811240721102864,2.16,2.16,8e-06,100,1222,8.146666666666666e-06,20
4,88,8,2,85.42,0.0058873014134564,15,37080.0,18240,1320,0.4601412714429869,2.072727272727273,2.072727272727273,8.799999999999999e-06,100,1342,8.946666666666667e-06,20
4,96,8,2,85.46000000000001,0.005872154480345,15,39000.0,19200,1440,0.4619826756496631,2.0,2.0,9.6e-06,100,1462,9.746666666666666e-06,20
4,12,8,8,85.19,0.0059515990817269,25,45350.0,22400,400,0.4675433103736172,8.4,4.675433103736172,4.791e-06,160,430,2.8666666666666666e-06,32
4,14,8,8,85.39999999999999,0.0059572537537801,22,42724.0,21120,352,0.46638989488561083,9.0,4.663898948856108,4.5284000000000006e-06,160,381,2.54e-06,32
4,16,8,8,85.35000000000001,0.0059511768637046,19,39330.0,19456,304,0.4644545237526856,9.6,4.644545237526856,4.189e-06,160,332,2.2133333333333335e-06,32
4,18,8,8,85.82,0.0059661523298877,17,37366.0,18496,306,0.46325702549716974,9.066666666666666,4.632570254971697,3.9926000000000005e-06,160,332,2.2133333333333335e-06,32
4,20,8,8,85.50999999999999,0.0059338531286344,16,37216.0,18432,320,0.46339501206757844,8.64,4.6339501206757845,3.9776e-06,160,345,2.3e-06,32
4,22,8,8,85.52,0.0059471219871608,15,36810.0,18240,330,0.4632969265938532,8.290909090909093,4.632969265938532,3.937e-06,160,354,2.36e-06,32
4,24,8,8,85.46000000000001,0.005872154480345,15,38730.0,19200,360,0.4650036328408816,8.0,4.650036328408816,4.129e-06,160,384,2.56e-06,32
4,7,8,16,85.45,0.005943820447582,23,44597.0,22080,368,0.4682231694128125,9.0,4.6822316941281255,4.7157e-06,240,392,2.6133333333333334e-06,48
4,9,8,16,85.72999999999999,0.0059472544471586,18,39510.0,19584,288,0.4655098645115284,10.2,4.6550986451152845,4.207e-06,240,309,2.06e-06,48
4,10,8,16,85.75,0.0059681833571671,16,37168.0,18432,256,0.463954893274265,10.8,4.63954893274265,3.9728e-06,240,276,1.84e-06,48
4,11,8,16,85.47,0.0059658626670419,15,36765.0,18240,240,0.4638270820089002,11.4,4.638270820089002,3.932499999999999e-06,240,260,1.7333333333333334e-06,48
4,12,8,16,85.46000000000001,0.005872154480345,15,38685.0,19200,240,0.4655109710267911,12.0,4.6551097102679115,4.1245e-06,240,261,1.74e-06,48
4,3,8,32,85.50999999999999,0.0059599793345511,28,50666.0,25088,448,0.4713485890354338,8.4,4.713485890354338,5.3226000000000005e-06,400,474,3.16e-06,80
4,4,8,32,85.25,0.005983946159271,20,41310.0,20480,320,0.46683382721677685,9.6,4.668338272167769,4.387e-06,400,339,2.26e-06,80
4,5,8,32,85.87,0.0059845769721692,16,37144.0,18432,256,0.46423534152730206,10.8,4.64235341527302,3.9704e-06,400,272,1.8133333333333333e-06,80
4,6,8,32,85.46000000000001,0.005872154480345,15,38662.5,19200,240,0.4657650554915398,12.0,4.6576505549153975,4.122250000000001e-06,400,256,1.7066666666666667e-06,80
4,2,8,64,85.49,0.0059904245233636,20,41295.0,20480,320,0.466993501311139,9.6,4.66993501311139,4.3855e-06,720,338,2.2533333333333335e-06,144
4,3,8,64,85.46000000000001,0.005872154480345,15,38651.25,19200,240,0.46589220176529467,12.0,4.658922017652946,4.121125e-06,720,254,1.6933333333333334e-06,144
6,48,8,2,85.85000000000001,0.0059352061826771,13,30472.0,14976,624,0.45337854201985955,3.6,3.6,4.16e-06,100,646,4.306666666666666e-06,20
